qp_id,material_id,time_id,temperature,strain_rate,force_field,replica_id,strain_00,strain_01,strain_02,strain_11,strain_12,strain_22,stess-sample_00,stess-sample_01,stess-sample_02,stess-sample_11,stess-sample_12,stess-sample_22
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-383.9761049575425,312.5613989023727,-245.8637286244235,-224.4898556010413,-653.1186413899123,-76.4452319527522
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-275.0413858478734,369.2403665892101,-350.5123463623054,-333.5615255889434,-492.5323528420416,-23.48776626907604
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-76.4927749454711,419.6227581909563,-410.8112159246047,-442.7508966409607,-233.2195362300362,50.10395886545897
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,112.3283349785263,451.5930313073671,-421.8616247894027,-571.7469326047036,99.2142824078712,130.7539035859306
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,244.8335904389727,447.3707274454952,-389.6812750235089,-697.381210930754,442.4182493441945,206.0914063714832
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,329.964562443584,399.4976693914346,-302.8529733573138,-759.2495954825229,727.1004660996113,266.5580838406234
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,353.00414430742,311.5463699032392,-155.3479282449907,-715.8124658664511,896.5936738996078,294.4734657510891
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,273.3279574655558,207.3804458628424,20.81157982652072,-553.1921850097092,920.7431170503436,281.8337480218802
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,107.7207902640316,107.9464483358663,171.3301520211354,-321.644040712255,830.793059407311,243.3103608128646
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-58.95446157275704,28.45751172944802,244.6169439223127,-83.89606435217661,684.8488224421607,189.8328515326253
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-152.9596487132489,-23.57564353677122,215.1439621524536,120.2541161991811,522.3084488943629,118.4496470927711
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-158.4748625768753,-58.67606733441678,78.38426880687072,257.1482704212698,367.5321987418367,49.80363474902218
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-126.5341561811861,-92.05256678872965,-137.9803168023274,295.6611546291719,226.3093025793779,23.27381555986257
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-134.8881917854061,-142.1960212746357,-373.222167880752,217.2576295630122,95.49506073663855,44.91234058856061
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-225.4236699664833,-213.2584420708325,-563.1526405525674,34.56956648399417,-20.96550068336583,83.62275699983979
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-373.6673335316394,-280.6331026056673,-671.564070924466,-193.9734633371864,-108.6578216241747,109.1186357712626
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-531.6089082823296,-308.810363596854,-688.3615655802733,-398.8562530476374,-156.0027660635438,116.1737505839303
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-688.4402711537347,-278.5904142563094,-628.3037778147192,-555.8425288893842,-153.4060002371626,107.7624209907515
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-857.8520937522844,-190.6471015621862,-527.1649708467045,-684.402419606425,-113.2873303867446,82.40711978939532
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-1032.140875813756,-72.07879920082533,-420.5492164281532,-802.2674748621342,-66.17772870139113,41.74439116542538
6000,g0,4-1,300,0.001,opls,7,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-1132.064880684038,33.41281056856266,-325.5597121829242,-888.2603611598436,-34.21354102857241,-7.015726657394262
