qp_id,material_id,time_id,temperature,strain_rate,force_field,replica_id,strain_00,strain_01,strain_02,strain_11,strain_12,strain_22,stess-sample_00,stess-sample_01,stess-sample_02,stess-sample_11,stess-sample_12,stess-sample_22
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,23.12792256721135,-98.48516981202322,83.89438872155485,296.8766312052812,-46.64477759897112,-446.4508341781637
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,162.1001959825487,-237.9864286953721,99.39067800038491,214.67356507552,-7.956768059218357,-376.7963374034618
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,255.1671742429582,-381.7119712345946,155.9754233321247,172.9747132487188,8.233944788430561,-268.6905049344574
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,297.9402710097284,-502.9258413306479,231.53172294107,147.2863495658822,3.881107505601281,-157.3497710745339
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,294.3914180132244,-581.946895867545,283.3473812003591,124.3848557009412,-23.4796675316544,-85.64664288381556
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,256.3619773496892,-600.6952847396383,288.3528179692142,98.37467708065984,-77.19732392585367,-64.69492257737929
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,195.5483083551634,-545.9869806107044,252.3972728200578,80.54770138238611,-162.5186893286957,-70.23640272900589
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,110.5719310651555,-407.9323590077645,180.8960193253444,77.49093065240903,-272.6949053595679,-62.33359931790775
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-4.702437708495383,-191.1914986823736,70.56395902674872,75.64114609321922,-379.9514063811658,-16.06374421510195
6000,g0,4-1,300,0.001,opls,1,-1.125310081297773e-27,-1.682591007029842e-27,5.230209934294068e-14,-9.427380855456854e-28,3.917646091542136e-15,-1.760573360655335e-10,-125.2077519322652,62.69943021681419,-66.08697655887028,54.3684884614282,-429.9980184449061,43.98537477670284
